filename,source_file,label,n_symbols,latin_source,font
budak_teuneung_fonts/bt_0257_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮜ ᮅ ᮊ᮪ ᮔ <sp> ᮃ ᮚ <sp> ᮜᮦ ᮜᮦ <sp> ᮘᮩ ᮔ᮪ ᮒᮩᮁ <sp> ᮊᮨ ᮒᮤᮀ <sp> ᮏᮩᮀ <sp> ᮜ ᮅ ᮊ᮪ <sp> ᮈ ᮙ ᮞ᮪,27,"Laukna aya lélé, beunteur, keting jeung lauk emas.",caringin
budak_teuneung_fonts/bt_0258_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮝ ᮊ᮪ ᮒᮥ <sp> ᮊᮩᮁ <sp> ᮏᮧᮀ ᮏᮧ ᮔ᮪ <sp> ᮍᮥ ᮞᮩ ᮕ᮪ <sp> ᮏᮨ ᮘᮥ ᮜ᮪ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ <sp> ᮓ ᮛ ᮒᮀ <sp> ᮛᮦ ᮊ᮪ <sp> ᮙ ᮛ ᮔ᮪ ᮓᮤ <sp> ᮊᮧ ᮊᮧ ᮏ ᮚ ᮔ᮪ <sp> ᮓᮤ <sp> ᮆ ᮒ <sp> ᮜᮩ ᮝᮤ,56,"Waktu keur jongjon nguseup, jebul Si Utun jeung Si Begu daratang, rék marandi kokojayan di éta leuwi.",caringin
budak_teuneung_fonts/bt_0259_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮘ ᮛᮀ <sp> ᮆ ᮒ <sp> ᮘᮥ ᮓ ᮊ᮪ <sp> ᮔᮦ ᮔ᮪ ᮏᮧ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮎᮤ ᮔ᮪ ᮓᮨ ᮊᮥ ᮜ᮪ <sp> ᮓᮤ <sp> ᮞᮤ ᮞᮤ <sp> ᮜᮩ ᮝᮤ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮙ ᮔᮦᮂ ᮔ <sp> ᮒᮤᮀ ᮛ ᮛ ᮔ᮪ ᮓᮨ ᮌ᮪,47,"Barang éta budak nénjo Si Warji cindekul di Sisi leuwi, tuluy manéhna tingrarandeg.",caringin
budak_teuneung_fonts/bt_0260_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮌᮥ <sp> ᮑ <sp> ᮃ ᮚᮩ ᮔ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮊᮥ ᮓᮥ <sp> ᮔᮧ ᮠᮧ ᮔ ᮔ᮪ <sp> ᮏᮀ ᮏᮤ <sp> ᮒᮦᮂ <sp> ᮉ ᮚ᮪ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮘ ᮛᮤ <sp> ᮍ ᮠ ᮛᮦ ᮝᮧ ᮞ᮪,45,"""Gu, nya ayeuna silaing kudu nohonan jangji téh, euy!"" cék Si Utun bari ngaharéwos.",caringin
budak_teuneung_fonts/bt_0261_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮊᮥ ᮙ ᮠ ᮊᮩ ᮔ᮪ <sp> ᮆ ᮒ <sp> ᮅ ᮙ ᮒ᮪ <sp> ᮒᮦᮂ <sp> ᮊᮥ <sp> ᮅ ᮛᮀ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ,27,"""Kumahakeun éta umat téh ku urang?"" cék Si Begu.",caringin
budak_teuneung_fonts/bt_0262_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮓᮧ ᮓᮧ ᮠᮧ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮏᮧᮀ ᮊᮣᮧ ᮊ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ ᮔ <sp> ᮜᮩ ᮝᮤ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪,28,"""Dodoho, tuluy jongklokkeun kana leuwi!"" cék Si Utun.",caringin
budak_teuneung_fonts/bt_0263_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮃ ᮒᮥᮂ <sp> ᮜᮩ ᮝᮤᮂ <sp> ᮠ ᮓᮦ <sp> ᮘ ᮛᮨᮀ <sp> ᮊᮥ <sp> ᮓᮥ ᮃ ᮃ ᮔ᮪ <sp> ᮘᮤ ᮞᮤ <sp> ᮒᮩ <sp> ᮊ ᮒ ᮔ <sp> ᮌ ᮃ ᮔ᮪ <sp> ᮃ ᮛᮤ <sp> ᮊᮥ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮞᮧ ᮛ ᮍ ᮔ᮪ <sp> ᮙᮂ <sp> ᮠ ᮚᮥ <sp> ᮒ ᮕᮤ <sp> ᮞᮤᮀ <sp> ᮃ ᮒᮤ <sp> ᮃ ᮒᮤ <sp> ᮉ ᮚ᮪ <sp> ᮜ ᮜ ᮅ ᮔ ᮔ᮪ <sp> ᮜᮩ ᮙ᮪ ᮕᮀ ᮔ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮆ ᮒ <sp> ᮓᮥ ᮃ <sp> ᮘᮥ ᮓ ᮊ᮪ <sp> ᮒᮤᮀ ᮊᮨ ᮒᮨ ᮚᮨ ᮕ᮪ <sp> ᮜᮩ ᮙ᮪ ᮕᮀ ᮔ <sp> ᮏᮦ ᮏᮦᮀ <sp> ᮊᮦ ᮃ ᮔ᮪ <sp> ᮍ ᮓᮩ ᮊᮩ ᮒ ᮔ᮪ <sp> ᮊ ᮔ <sp> ᮒᮧᮀ ᮌᮧᮀ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ,124,"""Atuh leuwih hadé bareng ku duaan, bisi teu katana- gaan ari ku déwék sorangan mah."" ""Hayu, tapi sing ati-ati euy, lalaunan leumpangna!"" Tuluy éta dua budak tingketeyep, leumpangna jéjéng- kéan ngadeukeutan kana tonggong Si Warji.",caringin
budak_teuneung_fonts/bt_0264_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮓᮨ ᮙᮤ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮊᮥ <sp> ᮞ ᮘ ᮘ᮪ <sp> ᮊᮩᮁ <sp> ᮕᮧ ᮌᮧ ᮒ᮪ <sp> ᮍᮥ ᮞᮩ ᮕ᮪ ᮔ <sp> ᮕᮤ <sp> ᮊᮤ ᮛ ᮔ ᮔ <sp> ᮕ ᮔᮧ ᮔ᮪ ᮔ <sp> ᮏᮩᮀ <sp> ᮓᮦ ᮓᮦ ᮍᮦ ᮃ ᮔ ᮔ <sp> ᮒᮦᮂ <sp> ᮓᮤ ᮒ ᮙ᮪ ᮕᮣᮧ ᮊ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ ᮔ <sp> ᮅ ᮞᮩ ᮕ᮪ <sp> ᮘ ᮆ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮒᮩ <sp> ᮑ ᮠᮧ ᮉ ᮔ᮪ <sp> ᮚᮦ ᮔ᮪ <sp> ᮃ ᮚ <sp> ᮔᮥ <sp> ᮛᮦ ᮊ᮪ <sp> ᮑᮤ ᮜ ᮊ ᮊᮩ ᮔ᮪,94,"Demi Si Warji, ku sabab keur pogot nguseupna, pi- kiranana, panonna jeung dédéngéanana téh ditamplokkeun kana useup baé, nepi ka teu nyahoeun yén aya nu rék nyilakakeun.",caringin
budak_teuneung_fonts/bt_0265_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ <sp> ᮞᮀ ᮌᮩ ᮞ᮪ <sp> ᮃ ᮚ <sp> ᮓᮤ <sp> ᮒᮥ ᮊ ᮍᮩ ᮔ᮪ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮞᮤ ᮜᮤᮂ <sp> ᮊᮤ ᮎᮩ ᮕ ᮔ᮪,43,"Si Utun jeung Si Begu, sanggeus aya di tukangeun Si Warji, tuluy silih kiceupan.",caringin
budak_teuneung_fonts/bt_0266_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮠᮩ ᮕ᮪ <sp> ᮌᮥ ᮏᮥ ᮘᮁ,6,"""Heup!"" Gujubar ...",caringin
budak_teuneung_fonts/bt_0267_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮒᮤ ᮒᮩ ᮜᮩ ᮙ᮪ <sp> ᮊ ᮔ <sp> ᮏᮨ ᮛᮧ <sp> ᮜᮩ ᮝᮤ,18,Si Warji titeuleum kana jero leuwi .....,caringin
budak_teuneung_fonts/bt_0268_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮒ <sp> ᮓᮥ ᮃ <sp> ᮘᮥ ᮓ ᮊ᮪ <sp> ᮘᮨ ᮛᮨ ᮘᮨ ᮒ᮪ <sp> ᮜ ᮜᮥ ᮙ᮪ ᮕ ᮒ ᮔ᮪ <sp> ᮊ ᮛᮨ ᮕ᮪ ᮔ <sp> ᮛᮦ ᮊ᮪ <sp> ᮑᮥ ᮙ᮪ <sp> ᮕᮥ ᮒ᮪ <sp> ᮊ <sp> ᮞ ᮄ ᮙᮂ <sp> ᮄ ᮙᮂ ᮔ,44,"Éta dua budak berebet lalumpatan, karepna rék nyum- put ka saimah-imahna.",caringin
budak_teuneung_fonts/bt_0269_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮒ ᮕᮤ <sp> ᮊ ᮊ ᮛ <sp> ᮇ ᮌᮦ <sp> ᮞ ᮝ ᮒ ᮛ <sp> ᮜᮦᮀ ᮊᮂ <sp> ᮜᮥ ᮙ᮪ ᮕ ᮒ᮪ ᮔ <sp> ᮅ ᮏᮥ ᮌ᮪ <sp> ᮅ ᮏᮥ ᮌ᮪ <sp> ᮏᮧ ᮜ᮪ <sp> ᮃ ᮞᮦ ᮕ᮪ <sp> ᮇ ᮔᮧ ᮔ᮪ <sp> ᮒᮤ ᮔ <sp> ᮓ ᮕᮥ ᮛ ᮔ᮪ <sp> ᮃ ᮝᮤ <sp> ᮌ ᮘᮢᮥ ᮌ᮪ <sp> ᮍ ᮛᮧ ᮔ᮪ ᮒᮧ ᮊ᮪ <sp> ᮊ <sp> ᮆ ᮒ <sp> ᮓᮥ ᮃ <sp> ᮘᮥ ᮓ ᮊ᮪ <sp> ᮌᮨᮁ <sp> ᮌᮨ ᮜᮥ ᮒ᮪ <sp> ᮒᮤ ᮜᮥ ᮃ ᮔ᮪ <sp> ᮕ ᮕᮥ ᮊᮨ ᮒ᮪ <sp> ᮞᮤ ᮜᮤᮂ <sp> ᮛᮀ ᮞᮀ <sp> ᮞᮤ ᮜᮤᮂ <sp> ᮒᮩᮀ ᮌᮩ ᮜ᮪ <sp> ᮏᮩᮀ <sp> ᮞᮤ ᮜᮤᮂ <sp> ᮘᮩ <sp> ᮘᮩ ᮒ᮪ ᮊᮩ ᮔ᮪,116,"Tapi kakara ogé sawatara léngkah lumpatna, ujug-ujug jol Asép Onon tina dapuran awi, gabrug ngarontok ka éta dua budak, ger gelut tiluan papuket, silih rangsang, silih teunggeul jeung silih beu- beutkeun.",caringin
budak_teuneung_fonts/bt_0270_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮃ ᮞᮦ ᮕ᮪ <sp> ᮇ ᮔᮧ ᮔ᮪ <sp> ᮙᮤ ᮔ᮪ ᮓᮨᮀ <sp> ᮕᮤ ᮞ ᮔ᮪ <sp> ᮊ ᮘᮩ ᮘᮩ ᮒ᮪ ᮊᮩ ᮔ <sp> ᮔ <sp> ᮜ ᮔ᮪ ᮒ ᮛ ᮔ᮪ <sp> ᮓᮤ ᮠᮥ ᮛᮥ ᮕ᮪ <sp> ᮊᮥ <sp> ᮓᮥ ᮃ ᮃ ᮔ᮪ <sp> ᮍ ᮔ᮪ <sp> ᮘᮥ ᮘᮥ ᮠ ᮔ᮪ <sp> ᮝ ᮔᮤ ᮃ ᮔ᮪ <sp> ᮘ ᮆ <sp> ᮒ ᮛ <sp> ᮆ ᮜᮦᮂ <sp> ᮊᮥ <sp> ᮃ ᮒᮂ <sp> ᮃ ᮒᮂ <sp> ᮊ ᮝ ᮞ᮪ ᮔ <sp> ᮊ ᮏᮩ ᮔ᮪ <sp> ᮕ ᮆᮂ <sp> ᮘ ᮒ ᮔ᮪ <sp> ᮆ ᮜᮦᮂ <sp> ᮞ ᮊᮤ ᮒᮥ <sp> ᮓᮤ ᮊᮨ ᮊᮨ ᮞᮨ ᮊ᮪ <sp> ᮏᮩᮀ <sp> ᮓᮤ ᮕᮨ ᮛᮨ ᮊ᮪ ᮕᮨ ᮊ᮪ <sp> ᮓᮤ ᮒᮧ ᮔ᮪ ᮏᮧ ᮊ ᮔ᮪ <sp> ᮊᮥ <sp> ᮓᮥ ᮃ ᮃ ᮔ᮪ <sp> ᮒᮦᮂ <sp> ᮊᮥ ᮃ ᮒ᮪ <sp> ᮊᮦ ᮔᮦᮂ <sp> ᮍ ᮜ ᮝ ᮔ᮪,138,"Asép Onon mindeng pisan kabeubeutkeuna- na, lantaran dihurup ku duaan, ngan bubuhan wanian baé, tara éléh ku atah-atah, kawasna kajeun paéh batan éléh, sakitu dikekesek jeung diperekpek ditonjokan ku duaan téh, kuat kénéh ngalawan.",caringin
budak_teuneung_fonts/bt_0271_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮜᮤ ᮜ <sp> ᮜᮤ ᮜ <sp> ᮃ ᮞᮦ ᮕ᮪ <sp> ᮇ ᮔᮧ ᮔ᮪ <sp> ᮛᮤ ᮕᮥ ᮠᮩ ᮔ᮪ <sp> ᮓᮤ ᮘᮩ ᮘᮩ ᮒ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊᮥ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮔᮀ ᮊᮥ ᮘ ᮔ᮪ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮕ ᮓ <sp> ᮔ ᮛᮥ ᮙ᮪ ᮕ ᮊ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮓᮤ ᮒ ᮛᮧ ᮔ᮪ ᮏᮧ ᮊ ᮔ᮪,66,"Lila-lila Asép Onon ripuheun dibeubeutkeun ku Si Begu, nepi ka nangkuban, tuluy pada narumpakan jeung ditaronjokan.",caringin
budak_teuneung_fonts/bt_0272_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮞ ᮘᮧ ᮒ᮪ <sp> ᮊᮤ ᮒᮥ <sp> ᮏᮨ ᮘᮥ ᮜ᮪ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮓ ᮒᮀ <sp> ᮕ ᮕ ᮊᮦ ᮃ ᮔ ᮔ <sp> ᮛ ᮔ᮪ ᮎᮥ ᮎᮥ ᮒ᮪,31,"Sabot kitu, jebul Si Warji datang, papakéanana rancucut.",caringin
budak_teuneung_fonts/bt_0273_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮌ ᮘᮢᮥ ᮌ᮪ <sp> ᮆ ᮒ <sp> ᮓᮥ ᮃ <sp> ᮘᮥ ᮓ ᮊ᮪ <sp> ᮒᮦᮂ <sp> ᮓᮤ ᮛᮧ ᮔ᮪ ᮒᮧ ᮊ᮪ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮓᮤ ᮓᮨᮀ ᮊᮦ ᮊ᮪ <sp> ᮘᮩ ᮠᮩᮀ ᮔ <sp> ᮞᮤ <sp> ᮄ ᮜ᮪ ᮒᮥ ᮔ᮪ <sp> ᮒᮤ <sp> ᮊᮦ ᮔ᮪ ᮎ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ <sp> ᮒᮤ <sp> ᮊ ᮒᮥ ᮠᮥ,58,"Gabrug éta dua budak téh dirontok, tuluy didengkék beuheungna, Si Iltun ti kénca, Si Begu ti katuhu.",caringin
budak_teuneung_fonts/bt_0274_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮜᮤ ᮜ <sp> ᮜᮤ ᮜ <sp> ᮃ ᮞᮦ ᮕ᮪ <sp> ᮇ ᮔᮧ ᮔ᮪ <sp> ᮛᮤ ᮕᮥ ᮠᮩ ᮔ᮪ <sp> ᮓᮤ ᮘᮨ <sp> ᮘᮩ ᮒ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊᮥ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮔᮀ ᮊᮥ ᮘ ᮔ᮪ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮕ ᮓ <sp> ᮔ ᮛᮥ ᮙ᮪ ᮕ ᮊ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮓᮤ ᮒ ᮛᮧ ᮔ᮪ ᮏᮧ ᮊ ᮔ᮪,67,"Lila-lila Asép Onon ripuheun dibeübeutkeun ku Si Begu, nepi ka nangkuban, tuluy pada narumpakan jeung ditaronjokan.",caringin
budak_teuneung_fonts/bt_0275_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮞ ᮘᮧ ᮒ᮪ <sp> ᮊᮤ ᮒᮥ <sp> ᮏᮨ ᮘᮥ ᮜ᮪ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮓ ᮒᮀ <sp> ᮕ ᮕ ᮊᮦ ᮃ ᮔ᮪ <sp> ᮃ ᮔ <sp> ᮛ ᮔ᮪ ᮎᮥ ᮎᮥ ᮒ᮪,33,"Sabot kitu, jebul Si Warji datang, papakéan- ana rancucut.",caringin
budak_teuneung_fonts/bt_0276_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮌ ᮘᮢᮥ ᮌ᮪ <sp> ᮆ ᮒ <sp> ᮓᮥ ᮃ <sp> ᮘᮥ ᮓ ᮊ᮪ <sp> ᮒᮦᮂ <sp> ᮓᮤ ᮛᮧ ᮔ᮪ ᮒᮧ ᮊ᮪ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮓᮤ ᮓᮨᮀ ᮊᮦ ᮊ᮪ <sp> ᮘᮩ ᮠᮩᮀ ᮔ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮒᮤ <sp> ᮊᮦ ᮔ᮪ ᮎ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ <sp> ᮒᮤ <sp> ᮊ ᮒᮥ ᮠᮥ,57,"Gabrug éta dua budak téh dirontok, tuluy didengkék beuheungna, Si Utun ti kénca, Si Begu ti katuhu.",caringin
budak_teuneung_fonts/bt_0277_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮃ ᮞᮦ ᮕ᮪ <sp> ᮇ ᮔᮧ ᮔ᮪ <sp> ᮊᮧ ᮛᮦ ᮏ ᮒ᮪ <sp> ᮠᮥ ᮓᮀ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮔᮧ ᮔ᮪ ᮏᮧ ᮊ ᮔ᮪ <sp> ᮊ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ <sp> ᮊᮥ <sp> ᮕᮩ ᮛᮩ ᮕ᮪ <sp> ᮊ ᮒᮥ ᮠᮥ <sp> ᮊ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮊᮥ <sp> ᮕᮩ ᮛᮩ ᮕ᮪ <sp> ᮊᮦ ᮔ᮪ ᮎ,60,"Asép Onon koréjat hudang, tuluy nonjokan ka Si Begu ku peureup katuhu, ka Si Utun ku peureup kénca.",caringin
budak_teuneung_fonts/bt_0278_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮃ ᮒᮥᮂ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ <sp> ᮒᮩ <sp> ᮘ ᮛᮤ ᮞ ᮉ ᮔ᮪ <sp> ᮍ ᮜ ᮝ ᮔ᮪ <sp> ᮍ ᮔ᮪ <sp> ᮘ ᮒᮤ <sp> ᮛᮧ ᮛᮧ ᮆ ᮞ ᮔ᮪ <sp> ᮜᮩ ᮍᮩ ᮔ᮪ ᮔ <sp> ᮘ ᮆ <sp> ᮊ ᮝ ᮞ᮪ <sp> ᮜᮩ ᮍᮩ ᮔ᮪ <sp> ᮔᮥ <sp> ᮕ ᮜᮤ ᮓ᮪,62,"Atuh Si Utun jeung Si Begu teu barisaeun ngalawan, ngan bati roroésan leungeunna baé, kawas leungeun nu palid.",caringin
budak_teuneung_fonts/bt_0279_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮠ ᮚᮧᮂ <sp> ᮏᮤ <sp> ᮓᮨᮀ ᮊᮦ ᮊ᮪ <sp> ᮘ ᮆ <sp> ᮞᮤᮀ <sp> ᮒ ᮛᮤ ᮊ᮪ <sp> ᮅ ᮜᮂ <sp> ᮓᮤ ᮜᮦ ᮞᮧ ᮒ᮪ ᮊᮩ ᮔ᮪ <sp> ᮎᮦ ᮊ᮪ <sp> ᮃ ᮞᮦ ᮕ᮪ <sp> ᮇ ᮔᮧ ᮔ᮪,38,"""Hayoh Ji, dengkék baé sing tarik, ulah dilésotkeun!"" cék Asép Onon.",caringin
budak_teuneung_fonts/bt_0280_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮃ ᮙ᮪ ᮕᮥ ᮔ᮪ <sp> ᮎᮦ ᮊ᮪ <sp> ᮆ ᮒ <sp> ᮓᮥ ᮃ <sp> ᮘᮥ ᮓ ᮊ᮪ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮅ ᮜᮂ <sp> ᮙᮦ ᮔ᮪ ᮒ <sp> ᮃ ᮙ᮪ ᮕᮥ ᮔ᮪ <sp> ᮊ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮊᮥ ᮓᮥ <sp> ᮊ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮃ ᮙ᮪ ᮕᮥ ᮔ᮪ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮏᮤ,60,"Ampun!"" cék éta dua budak ""Silaing ulah ménta ampun ka déwék, kudu ka Si Warji!"" ""Ampun déwék Ji!",caringin
budak_teuneung_fonts/bt_0281_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮌᮩ ᮞ᮪ <sp> ᮌᮩ ᮛ <sp> ᮜᮦ ᮞᮧ ᮒ᮪ ᮊᮩ ᮔ᮪ <sp> ᮙᮧ ᮃ ᮜ᮪ <sp> ᮓᮤ ᮜᮦ ᮞᮧ ᮒ᮪ ᮊᮩ ᮔ᮪ <sp> ᮙ ᮞᮤᮀ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮍᮨ ᮜᮦ ᮜ᮪ <sp> ᮇ ᮌᮦ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ,45,"Geus geura lésotkeun!"" ""Moal dilésotkeun masing nepi ka ngelél ogé,"" cék Si Warji.",caringin
budak_teuneung_fonts/bt_0282_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮃ ᮓᮥᮂ <sp> ᮃ ᮙ᮪ ᮕᮥ ᮔ᮪ <sp> ᮉ ᮚ᮪,10,"""Aduh ampun, euy!",caringin
budak_teuneung_fonts/bt_0283_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮜᮩ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮉ ᮍ ᮕ᮪,9,leu déwék eungap!,caringin
budak_teuneung_fonts/bt_0284_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮌᮩ ᮞ᮪ <sp> ᮜᮦ ᮞᮧ ᮒ᮪ <sp> ᮊᮩ ᮔ᮪ <sp> ᮉ ᮚ᮪,12,"Geus, lésot- keun euy!",caringin
budak_teuneung_fonts/bt_0285_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮙᮧ ᮃ ᮜ᮪ <sp> ᮓᮩ ᮄ <sp> ᮓᮩ ᮄ <sp> ᮍᮥᮀ ᮠ ᮊ᮪ <sp> ᮎ ᮙ᮪ ᮕᮨ ᮜ ᮊ᮪ <sp> ᮊ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪,38,"Déwék moal deui-deui ngunghak-campelak ka silaing!"" cék Si Utun.",caringin
budak_teuneung_fonts/bt_0286_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮙᮧ ᮃ ᮜ᮪ <sp> ᮓᮤ ᮜᮦ ᮞᮧ ᮒ᮪ ᮊᮩ ᮔ᮪ <sp> ᮙᮥ ᮔ᮪ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮒ ᮎ ᮔ᮪ <sp> ᮍ ᮊᮥ <sp> ᮙᮂ <sp> ᮞ ᮠ <sp> ᮔᮥ <sp> ᮍᮨ ᮒᮨ ᮕᮦ ᮜ᮪ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮓᮤ <sp> ᮞ ᮝᮂ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪,58,"""Moal dilésotkeun mun silaing tacan ngaku mah, saha nu ngetepél déwék di sawah?"" ""Déwék!"" cék Si Utun.",caringin
budak_teuneung_fonts/bt_0287_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮙᮧ ᮃ ᮜ᮪ <sp> ᮓᮩ ᮄ <sp> ᮓᮩ ᮄ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮃ ᮙ᮪ ᮕᮥ ᮔ᮪ <sp> ᮙᮧ ᮃ ᮜ᮪ <sp> ᮓᮩ ᮄ <sp> ᮓᮩ ᮄ <sp> ᮉ ᮚ᮪ <sp> ᮞ ᮠ <sp> ᮔᮥ <sp> ᮍ ᮠᮩ ᮛᮩ ᮚ ᮔ᮪ <sp> ᮙᮥ ᮔ᮪ ᮓᮤᮀ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮞᮤ ᮔ <sp> ᮍ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪,69,"""Moal deui-deui silaing?"" ""Ampun, moal deui-deui, euy!"" ""Saha nu ngaheureuyan munding nepi ka sina nga- ""Déwék!"" cék Si Utun.",caringin
budak_teuneung_fonts/bt_0288_caringin.png,budak_teuneung_samsoedi_1930.pdf,ᮊᮥ ᮛᮀ <sp> ᮃ ᮏᮁ <sp> ᮏ ᮠ ᮒ᮪ <sp> ᮞᮤ ᮃᮂ,12,"""Kurang ajar, jahat siah!",caringin
