filename,source_file,label,n_symbols,latin_source
wikipedia_sunda/wikisu_09501.png,kota_bandung.txt,ᮞ᮪ ᮒ ᮞᮤ ᮇ ᮔ᮪ <sp> ᮜᮩ ᮒᮤ ᮊ᮪ <sp> ᮜ ᮄ ᮔ᮪ ᮔ <sp> ᮑ ᮆ ᮒ <sp> ᮞ᮪ ᮒ ᮞᮤ ᮇ ᮔ᮪ <sp> ᮎᮤ ᮙᮤ ᮔ᮪ ᮓᮤ <sp> ᮃ ᮔ᮪ ᮓᮤᮁ <sp> ᮎᮤ ᮛᮧ ᮚᮧ ᮙ᮪ <sp> ᮎᮤ ᮊᮥ ᮓ ᮕ ᮒᮩᮂ <sp> ᮏᮩᮀ <sp> ᮌᮨ ᮓᮦ ᮘ ᮌᮨ <sp> ᮠᮥ ᮞᮥ ᮞ᮪ <sp> ᮙ ᮝ ᮃ ᮔ᮪ <sp> ᮘ ᮛᮀ <sp> ᮘ ᮛᮀ,66,"Stasion leutik lainna nyaéta Stasion Cimindi, Andir, Ciroyom, Cikudapateuh, jeung Gedébage (husus mawaan barang-barang)."
wikipedia_sunda/wikisu_09504.png,kota_bandung.txt,ᮖ ᮞᮨ <sp> ᮲ <sp> ᮘ ᮊ ᮜ᮪ <sp> ᮑ ᮙ᮪ ᮘᮥᮀ ᮊᮩ ᮔ᮪ <sp> ᮎᮤ ᮎ ᮜᮨᮀ ᮊ <sp> ᮊ <sp> ᮏ ᮒᮤ ᮔ ᮍᮧᮁ,26,Fase-2 bakal nyambungkeun Cicalengka ka Jatinangor.
wikipedia_sunda/wikisu_09506.png,kota_bandung.txt,ᮍ ᮔ᮪ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮲ ᮰ ᮱ ᮶ <sp> ᮕᮢᮧ ᮚᮦ ᮊ᮪ <sp> ᮆ ᮒ <sp> ᮙ ᮞᮤᮂ <sp> ᮊᮥ ᮓᮥ <sp> ᮓᮤ ᮛᮨ ᮃ ᮜᮤ ᮞ ᮞᮤ ᮊᮩ ᮔ᮪,34,"Ngan, nepi ka 2016, proyék éta masih kudu direalisasikeun."
wikipedia_sunda/wikisu_09508.png,kota_bandung.txt,ᮞ᮪ ᮊ᮪ ᮚ᮪ ᮝ ᮜ᮪ ᮊ᮪ <sp> ᮔᮥ <sp> ᮓᮤ ᮍ ᮛ ᮔ ᮔ᮪ <sp> ᮒᮨ ᮛ ᮞ᮪ <sp> ᮎᮤ ᮠ ᮙ᮪ ᮕᮨ ᮜ ᮞ᮪ <sp> ᮓᮤ ᮝ ᮍᮥ ᮔ᮪ <sp> ᮊ ᮜ ᮚ ᮔ᮪ <sp> ᮃᮀ ᮌ ᮛ ᮔ᮪ <sp> ᮛ᮪ ᮕ᮪ <sp> ᮴ ᮵ <sp> ᮙᮤ ᮜᮤ ᮃᮁ,50,Skywalk nu dingaranan Teras Cihampelas diwangun kalayan anggaran Rp 45 miliar.
wikipedia_sunda/wikisu_09510.png,kota_bandung.txt,ᮘ ᮔ᮪ ᮓ ᮛ <sp> ᮄ ᮉ <sp> ᮜᮧ ᮊ ᮞᮤ ᮔ <sp> ᮓᮩ ᮊᮩ ᮒ᮪ <sp> ᮏᮩᮀ <sp> ᮊᮧ ᮙ᮪ ᮕᮣᮨ ᮊ᮪ <sp> ᮕ ᮞ ᮝ ᮒ᮪ <sp> ᮓᮤᮁ ᮌ ᮔ᮪ ᮒ ᮛ <sp> ᮏᮩᮀ <sp> ᮓᮤᮁ ᮌ ᮔ᮪ ᮒ ᮛ <sp> ᮖ ᮄᮁ ᮌᮢᮧ ᮅ ᮔ᮪ ᮓ᮪,49,Bandara ieu lokasina deukeut jeung komplek pasawat Dirgantara jeung Dirgantara Fairground.
wikipedia_sunda/wikisu_09511.png,kota_bandung.txt,ᮃ ᮚᮩ ᮔ <sp> ᮌᮩ ᮞ᮪ <sp> ᮙᮥ ᮜ ᮄ <sp> ᮕᮢᮧ ᮚᮨ ᮊ᮪ <sp> ᮙᮤ ᮔ᮪ ᮓᮂ ᮊᮩ ᮔ᮪ <sp> ᮘ ᮔ᮪ ᮓ ᮛ <sp> ᮠᮥ ᮞᮨ ᮄ ᮔ᮪ <sp> ᮞ ᮞ᮪ ᮒᮢ ᮔᮨ ᮌ ᮛ <sp> ᮊ <sp> ᮜᮧ ᮊ ᮞᮤ <sp> ᮃ ᮑᮁ <sp> ᮑ ᮈ ᮒ <sp> ᮘ ᮔ᮪ ᮓ ᮛ <sp> ᮄ ᮔ᮪ ᮒᮨᮁ ᮔ ᮞᮤ ᮇ ᮔ ᮜ᮪ <sp> ᮊᮨᮁ ᮒ ᮏ ᮒᮤ <sp> ᮓᮤ <sp> ᮊ ᮘᮥ ᮕ ᮒᮦ ᮔ᮪ <sp> ᮙ ᮏ ᮜᮨᮀ ᮊ,82,Ayeuna geus mulai proyek mindahkeun Bandara Husein Sastranegara ka lokasi anyar nyaeta Bandara Internasional Kertajati di Kabupatén Majalengka.
wikipedia_sunda/wikisu_09512.png,kota_dépok.txt,ᮊᮧ ᮒ <sp> ᮄ ᮉ <sp> ᮃ ᮚ <sp> ᮓᮤ <sp> ᮊᮤ ᮓᮥ ᮜᮩ ᮔ᮪ <sp> ᮏ ᮊᮁ ᮒ <sp> ᮑ ᮆ ᮒ <sp> ᮃ ᮔ᮪ ᮒ ᮛ <sp> ᮏ ᮊᮁ ᮒ <sp> ᮏᮩᮀ <sp> ᮘᮧ ᮌᮧᮁ,37,"Kota ieu aya di kiduleun Jakarta, nyaéta antara Jakarta jeung Bogor."
wikipedia_sunda/wikisu_09513.png,kota_dépok.txt,ᮓᮦ ᮕᮧ ᮊ᮪ <sp> ᮘ ᮠᮩ ᮜ ᮔ <sp> ᮙᮀ ᮛᮥ ᮕ <sp> ᮊ ᮎ ᮙ ᮒ ᮔ᮪ <sp> ᮓᮤ <sp> ᮝᮤ ᮜ ᮚᮂ <sp> ᮊ ᮘᮥ ᮕ ᮒᮦ ᮔ᮪ <sp> ᮘᮧ ᮌᮧᮁ <sp> ᮔᮥ <sp> ᮞ ᮒᮨ ᮛᮥ ᮞ᮪ ᮔ <sp> ᮙᮩ ᮔᮀ ᮊᮩ ᮔ᮪ <sp> ᮞ᮪ ᮒ ᮒᮥ ᮞ᮪ <sp> ᮊᮧ ᮒ <sp> ᮓᮤ ᮔ <sp> ᮲ ᮷ <sp> ᮃ ᮕᮢᮤ ᮜ᮪ <sp> ᮱ ᮹ ᮹ ᮹,69,"Dépok baheulana mangrupa kacamatan di wilayah Kabupatén Bogor, nu saterusna meunangkeun status kota dina 27 April 1999."
wikipedia_sunda/wikisu_09514.png,kota_dépok.txt,ᮊᮧ ᮒ <sp> ᮓᮦ ᮕᮧ ᮊ᮪ <sp> ᮍ ᮘᮧ ᮌ ᮃ ᮔ᮪ <sp> ᮕᮧ ᮒᮦ ᮔ᮪ ᮞᮤ <sp> ᮝᮨ ᮝᮨᮀ ᮊᮧ ᮔ᮪ <sp> ᮝᮤ ᮞ ᮒ <sp> ᮞ ᮏ ᮛᮂ <sp> ᮃ ᮔᮥ <sp> ᮒᮨ ᮙ᮪ ᮕ ᮒ᮪ ᮔ <sp> ᮓᮤ <sp> ᮊ ᮜᮥ ᮛ ᮠ ᮔ᮪ <sp> ᮓᮦ ᮕᮧ ᮊ᮪ <sp> ᮜ ᮙ,54,Kota Dépok ngabogaan poténsi wewengkon wisata sajarah anu tempatna di Kalurahan Dépok Lama.
wikipedia_sunda/wikisu_09603.png,kota_dépok.txt,ᮌᮥ ᮙ ᮔ᮪ ᮒᮥᮀ <sp> ᮞ ᮠ <sp> ᮃ ᮔᮥ <sp> ᮍ ᮏ ᮜ ᮔ᮪ ᮊᮩ ᮔ᮪,17,Gumantung saha anu ngajalankeun.
wikipedia_sunda/wikisu_09604.png,kota_dépok.txt,ᮞ ᮈ ᮞ᮪ ᮒᮥ ᮔ <sp> ᮓᮤ <sp> ᮙ ᮔ᮪ ᮒᮨ ᮔ᮪ <sp> ᮇ ᮌᮦ <sp> ᮞ ᮙᮤ <sp> ᮝ ᮆ,21,Saestuna di manten ogé sami waé.
wikipedia_sunda/wikisu_09605.png,kota_dépok.txt,ᮃ ᮔᮥ <sp> ᮓᮤ ᮞᮨ ᮘᮥ ᮒ᮪ <sp> ᮍ ᮜ ᮓᮦ ᮔ ᮔ᮪ <sp> ᮘ ᮜ ᮛᮨ ᮃ <sp> ᮞ ᮊᮨ ᮓᮂ ᮔ <sp> ᮙ ᮊ᮪ ᮞᮤ ᮙ ᮜ᮪ <sp> ᮓᮤ ᮔ <sp> ᮘ ᮊ᮪ ᮒᮤ <sp> ᮊ <sp> ᮘ ᮜ ᮛᮨ ᮃ <sp> ᮎᮨ ᮔᮂ,46,"Anu disebut ngaladénan balarea sakedahna maksimal dina bakti ka balarea,"" cenah."
wikipedia_sunda/wikisu_09607.png,kota_dépok.txt,ᮞ ᮜᮨ ᮛᮨ ᮞ᮪ ᮔ <sp> ᮕᮨ ᮍᮥ ᮛᮥ ᮞ ᮔ᮪ <sp> ᮃᮀ ᮊᮧ ᮒ᮪ <sp> ᮘᮤ ᮃ ᮞ ᮔ <sp> ᮠᮨ ᮔ᮪ ᮒᮩ <sp> ᮓᮤ ᮕᮤ ᮌ ᮝᮨ <sp> ᮊᮥ <sp> ᮔᮥ <sp> ᮘᮧ ᮌ ᮔ <sp> ᮞᮧ ᮛ ᮍ ᮔ᮪ <sp> ᮔ ᮍᮤᮀ <sp> ᮊᮥ <sp> ᮞᮥ ᮕᮤᮁ ᮔ,51,Saleresna pengurusan angkot biasana henteu dipigawe ku nu bogana sorangan nanging ku supirna.
wikipedia_sunda/wikisu_09608.png,kota_dépok.txt,ᮕ ᮙᮤᮀ ᮕᮤ ᮔ᮪ <sp> ᮔᮥ <sp> ᮘᮧ ᮌ <sp> ᮏᮥ ᮏᮥ ᮜᮥ ᮊ᮪ <sp> ᮒ ᮠᮥ <sp> ᮘᮨ ᮛᮨ ᮞ᮪ <sp> ᮄ ᮉ <sp> ᮙᮦ ᮛᮦ <sp> ᮑ ᮠᮧ <sp> ᮙᮁ ᮌᮤ <sp> ᮊᮤ ᮒᮥ <sp> ᮞᮩ ᮉᮁ <sp> ᮃ ᮔᮥ <sp> ᮊᮥ ᮓᮥ <sp> ᮓᮤ ᮜ ᮚ ᮔ ᮔ᮪ <sp> ᮝ ᮔ᮪ ᮎᮤ <sp> ᮌ ᮝᮦ ᮔ <sp> ᮘ ᮛᮧ ᮘᮂ <sp> ᮊ ᮃ ᮚ ᮃ ᮔ᮪ <sp> ᮕ ᮇ ᮞ᮪,73,"Pamingpin nu boga jujuluk “tahu beres” ieu méré nyaho margi kitu seueur anu kudu dilayanan, wanci gawéna barobah kaayaan paos."
wikipedia_sunda/wikisu_09609.png,kota_dépok.txt,ᮒᮤ <sp> ᮄ ᮞᮥ ᮊ᮪ <sp> ᮓᮥ ᮌᮤ <sp> ᮙ ᮌᮢᮤ ᮘ᮪,12,Ti isuk dugi magrib.
wikipedia_sunda/wikisu_09610.png,kota_dépok.txt,ᮞ ᮒᮩ ᮃ ᮎ ᮔ᮪ <sp> ᮘ ᮛᮧ ᮘᮂ <sp> ᮊ ᮃ ᮚ ᮃ ᮔ᮪ <sp> ᮏ ᮓᮤ <sp> ᮊᮨ ᮕ ᮜ <sp> ᮓᮤ ᮔ ᮞ᮪ <sp> ᮜᮥ ᮜᮥ ᮞ ᮔ᮪ <sp> ᮃ ᮕ᮪ ᮓ᮪ ᮔ᮪ <sp> ᮝᮁ ᮞᮤᮂ <sp> ᮱ ᮹ ᮷ ᮰ <sp> ᮊ ᮞᮨ ᮘ ᮒ᮪ <sp> ᮑᮨ ᮕᮨᮀ <sp> ᮊ ᮜᮥᮀ ᮌᮥ ᮠ ᮔ᮪ <sp> ᮙᮤ ᮔᮀ ᮊ <sp> ᮄᮁ ᮘ ᮔ᮪ <sp> ᮞᮧ ᮞ᮪ ᮕᮧ ᮜ᮪,71,"Sateuacan barobah kaayaan jadi kepala dinas, lulusan APDN warsih 1970 kasebat nyepeng kalungguhan minangka Irban Sospol."
wikipedia_sunda/wikisu_09547.png,kota_dépok.txt,ᮍ ᮛ ᮔ᮪ <sp> ᮙᮁ ᮌ <sp> ᮙᮁ ᮌ <sp> ᮒᮤ <sp> ᮒᮥ ᮛᮥ ᮔ ᮔ᮪ <sp> ᮝ ᮜ ᮔ᮪ ᮓ <sp> ᮊ ᮒᮨ ᮙ᮪ ᮕᮧ <sp> ᮒᮤ <sp> ᮒᮥ ᮊ ᮍᮩ ᮔ᮪ <sp> ᮍ ᮛ ᮔ᮪ <sp> ᮒᮥ ᮛᮥ ᮔ ᮔ ᮔ <sp> ᮒᮨ ᮕᮤ <sp> ᮊ <sp> ᮓ ᮍᮨ ᮒ᮪ <sp> ᮄ ᮉ <sp> ᮊ ᮝ ᮞ᮪,59,"Ngaran marga-marga ti turunan Walanda katempo ti tukangeun ngaran turunanana tepi ka danget ieu, kawas:"
wikipedia_sunda/wikisu_09548.png,kota_dépok.txt,ᮕ ᮙ ᮛᮦ ᮔ᮪ ᮒ ᮠ ᮔ᮪ <sp> ᮠᮤ ᮔ᮪ ᮓᮤ ᮃ <sp> ᮘᮨ ᮜ ᮔ᮪ ᮓ <sp> ᮍ ᮏᮤ ᮛᮤ ᮙ᮪ <sp> ᮒ ᮔᮩᮂ <sp> ᮕᮁ ᮒᮤ ᮊᮨ ᮜᮤᮁ <sp> ᮊ ᮞᮨ ᮘ ᮒ᮪ <sp> ᮘ ᮛᮧ ᮘᮂ <sp> ᮊ ᮃ ᮚ ᮃ ᮔ᮪ <sp> ᮌᮨ ᮙᮨ ᮔ᮪ ᮒᮨ ᮈ <sp> ᮘᮨ ᮞ᮪ ᮒᮥ ᮅᮁ,56,Pamaréntahan Hindia Belanda ngajirim taneuh partikelir kasebat barobah kaayaan Gementee Bestuur.
wikipedia_sunda/wikisu_09549.png,kota_dépok.txt,ᮝᮤ ᮜ ᮚᮂ <sp> ᮊ ᮞᮨ ᮘ ᮒ᮪ <sp> ᮍ ᮘᮧ ᮌ ᮃ ᮔ᮪ <sp> ᮕ ᮙ ᮛᮦ ᮔ᮪ ᮒ ᮠ ᮔ᮪ <sp> ᮒᮨᮁ ᮞᮨ ᮔ᮪ ᮓᮤ ᮛᮤ <sp> ᮔᮥ <sp> ᮝ ᮔ᮪ ᮎᮤ <sp> ᮠ ᮛᮤ ᮒ <sp> ᮊ ᮝ ᮞ᮪ <sp> ᮛᮨ ᮕᮥ ᮘᮣᮤ ᮊ᮪ <sp> ᮙᮤ ᮔᮤ,50,Wilayah kasebat ngabogaan pamaréntahan tersendiri nu wanci harita kawas republik mini.
wikipedia_sunda/wikisu_09550.png,kota_dépok.txt,ᮕ ᮘᮤ ᮃ ᮚ ᮃ ᮔ᮪ <sp> ᮊᮤ ᮊᮤ ᮕᮤᮀ <sp> ᮇᮁ ᮌ ᮔᮤ ᮞ ᮞᮤ <sp> ᮓᮤ ᮎᮨ ᮊᮨ ᮜ᮪ <sp> ᮊᮥ <sp> ᮕ ᮏᮨ ᮌ᮪ <sp> ᮃ ᮔᮥ <sp> ᮓᮤ ᮒᮨ ᮒᮨ ᮕ᮪ ᮊᮩ ᮔ᮪ <sp> ᮕ ᮙ ᮛᮨ ᮔ᮪ ᮒᮂ <sp> ᮛᮨ ᮕᮥ ᮘᮣᮤ ᮊ᮪ <sp> ᮙᮤ ᮔᮤ <sp> ᮊ ᮞᮨ ᮘ ᮒ᮪ <sp> ᮓᮤ ᮕᮤ ᮘ ᮔ᮪ ᮓ <sp> ᮒᮤ <sp> ᮊᮨ ᮍᮤᮀ <sp> ᮒ ᮒ ᮔᮨ ᮔ᮪ <sp> ᮞᮁ ᮒ <sp> ᮕᮨᮁ ᮊᮨ ᮘᮥ ᮔ ᮔ᮪,81,"Pabiayaan kikiping organisasi dicekel ku pajeg anu ditetepkeun pamarentah republik mini kasebat, dipibanda ti kenging tatanen sarta perkebunan."
wikipedia_sunda/wikisu_09551.png,kota_dépok.txt,ᮒ ᮅ ᮔ᮪ <sp> ᮱ ᮸ ᮷ ᮱ <sp> ᮕ ᮙ ᮛᮦ ᮔ᮪ ᮒᮂ <sp> ᮝ ᮜ ᮔ᮪ ᮓ <sp> ᮍᮤ ᮏᮤ ᮔ ᮔ᮪ <sp> ᮝᮨ ᮝᮨᮀ ᮊᮧ ᮔ᮪ <sp> ᮓᮦ ᮕᮧ ᮊ᮪ <sp> ᮙᮨ ᮊᮁ ᮊᮩ ᮔ᮪ <sp> ᮕ ᮙ ᮛᮦ ᮔ᮪ ᮒ ᮠ ᮔ᮪ <sp> ᮞᮁ ᮒ <sp> ᮕᮢᮦ ᮞᮤ ᮓᮨ ᮔ᮪ <sp> ᮞᮧ ᮛ ᮍ ᮔ᮪ <sp> ᮞ ᮒᮤᮀ ᮊ ᮒ᮪ <sp> ᮏᮩᮀ <sp> ᮌᮨ ᮙᮨ ᮈ ᮔ᮪ ᮒᮨ <sp> ᮓᮨ ᮞ <sp> ᮇ ᮒᮧ ᮔᮧ ᮙ᮪,80,Taun 1871 Pamaréntah Walanda ngijinan wewengkon Dépok mekarkeun pamaréntahan sarta présiden sorangan satingkat jeung Gemeente (Desa Otonom).
wikipedia_sunda/wikisu_09552.png,kota_dépok.txt,ᮊ ᮕᮥ ᮒᮥ ᮞ ᮔ᮪ <sp> ᮊ ᮞᮨ ᮘ ᮒ᮪ <sp> ᮜᮥ ᮙᮀ ᮞᮥᮀ <sp> ᮓᮥ ᮌᮤ <sp> ᮝᮁ ᮞᮤᮂ <sp> ᮱ ᮹ ᮴ ᮲,25,Kaputusan kasebat lumangsung dugi warsih 1942.
wikipedia_sunda/wikisu_09553.png,kota_dépok.txt,ᮌᮨ ᮙᮨ ᮈ ᮔ᮪ ᮒᮨ <sp> ᮓᮦ ᮕᮧ ᮊ᮪ <sp> ᮓᮤ ᮕ ᮛᮦ ᮔ᮪ ᮒᮂ <sp> ᮊᮥ <sp> ᮞ ᮅ ᮛᮀ <sp> ᮕᮢᮦ ᮞᮤ ᮓᮨ ᮔ᮪ <sp> ᮙᮤ ᮔᮀ ᮊ <sp> ᮃ ᮝ ᮊ᮪ <sp> ᮕ ᮙ ᮛᮦ ᮔ᮪ ᮒ ᮠ ᮔ᮪ <sp> ᮕᮀ ᮜᮥ ᮠᮥᮁ ᮔ,47,Gemeente Dépok diparéntah ku saurang présiden minangka awak pamaréntahan pangluhurna.
wikipedia_sunda/wikisu_09554.png,kota_dépok.txt,ᮠ ᮔ᮪ ᮓ ᮕᮩ ᮔ᮪ <sp> ᮆ ᮒ <sp> ᮃ ᮚ <sp> ᮊ ᮎ ᮙ ᮒ ᮔ᮪ <sp> ᮃ ᮔᮥ <sp> ᮑᮨ ᮊᮨ ᮜ᮪ <sp> ᮙ ᮔ᮪ ᮓ ᮒ᮪ <sp> ᮹ <sp> ᮙ ᮔ᮪ ᮓᮧᮁ <sp> ᮞᮁ ᮒ <sp> ᮓᮤ ᮘ ᮔ᮪ ᮒᮥ ᮃ ᮔ᮪ <sp> ᮊᮥ <sp> ᮕ ᮛ <sp> ᮕᮀ ᮎ ᮜᮀ <sp> ᮕᮥ ᮜᮤ ᮞᮤ <sp> ᮓᮨ ᮞ <sp> ᮞᮁ ᮒ <sp> ᮊᮥ ᮙᮤ ᮒᮤᮁ <sp> ᮃ ᮒ ᮝ <sp> ᮙᮨ ᮔ᮪ ᮒᮨ ᮛᮤ <sp> ᮜᮥ ᮙ᮪ ᮘᮥᮀ,81,Handapeun éta aya kacamatan anu nyekel mandat (9 mandor) sarta dibantuan ku para Pangcalang Pulisi Desa sarta Kumitir atawa Menteri Lumbung.
wikipedia_sunda/wikisu_09491.png,kota_bandung.txt,ᮛᮨ ᮔ᮪ ᮎ ᮔ <sp> ᮃ ᮔᮥ <sp> ᮜᮩ ᮝᮤᮂ <sp> ᮌᮨ ᮓᮨ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮍ ᮚ ᮊᮩ ᮔ᮪ <sp> ᮞᮤ ᮞ᮪ ᮒᮨ ᮙ᮪ <sp> ᮘᮩ ᮞ᮪ <sp> ᮘ ᮛᮤ ᮞ᮪ <sp> ᮓᮤ ᮜ ᮊ᮪ ᮞ ᮔ ᮊᮩ ᮔ᮪ <sp> ᮓᮤ ᮔ <sp> ᮒ ᮅ ᮔ᮪ <sp> ᮲ ᮰ ᮲ ᮴ <sp> ᮍ ᮜᮨ ᮌ ᮃ ᮔ᮪ <sp> ᮒᮤ <sp> ᮕᮢᮧ ᮚᮦ ᮊ᮪ <sp> ᮒᮢ ᮔ᮪ ᮞ᮪ <sp> ᮙᮨ ᮒᮢᮧ <sp> ᮕ ᮞᮥ ᮔ᮪ ᮓ ᮔ᮪,79,"Rencana anu leuwih gede pikeun ngayakeun sistem beus baris dilaksanakeun dina taun 2024, ngalegaan ti proyék Trans Metro Pasundan."
wikipedia_sunda/wikisu_09493.png,kota_bandung.txt,ᮞᮤ ᮞ᮪ ᮒᮨ ᮙ᮪ <sp> ᮕ ᮛᮨ ᮔ᮪ ᮎ ᮔ ᮃ ᮔ ᮔ <sp> ᮓᮤ ᮙ ᮊ᮪ ᮞᮥ ᮓ᮪ ᮊᮩ ᮔ᮪ <sp> ᮘ ᮊ ᮜ᮪ <sp> ᮍ ᮌᮥ ᮔ ᮊᮩ ᮔ᮪ <sp> ᮘᮩ ᮞ᮪ <sp> ᮜᮤ ᮞ᮪ ᮒᮢᮤ ᮊ᮪ <sp> ᮘᮧᮂ <sp> ᮄ ᮙ᮪ ᮕᮧᮁ <sp> ᮘᮧᮂ <sp> ᮃ ᮔᮥ <sp> ᮓᮤ ᮕᮢᮧ ᮓᮥ ᮊ᮪ ᮞᮤ <sp> ᮞ ᮎ ᮛ <sp> ᮜᮧ ᮊ ᮜ᮪,64,"Sistem parencanaanana dimaksudkeun bakal ngagunakeun beus listrik, boh impor boh anu diproduksi sacara lokal."
wikipedia_sunda/wikisu_09495.png,kota_bandung.txt,ᮒᮤ ᮜᮥ <sp> ᮕᮥ ᮜᮥᮂ <sp> ᮘᮩ ᮞ᮪ <sp> ᮒ ᮙ᮪ ᮘ ᮠ ᮔ᮪ <sp> ᮍ ᮌ ᮘᮥᮀ <sp> ᮊ ᮔ <sp> ᮇ ᮕᮨ ᮛ ᮞᮤ <sp> ᮒᮤ ᮔ <sp> ᮞ ᮕᮥ ᮜᮥᮂ <sp> ᮘᮩ ᮞ᮪ <sp> ᮔᮥ <sp> ᮌᮩ ᮞ᮪ <sp> ᮃ ᮚ <sp> ᮞᮀ ᮌᮩ ᮞ᮪ <sp> ᮊ ᮘᮨᮂ <sp> ᮉ ᮛᮩ ᮔ᮪ <sp> ᮛᮦᮀ ᮞᮦ,58,Tilu puluh beus tambahan ngagabung kana operasi tina sapuluh beus nu geus aya sanggeus kabeh eureun réngsé.
wikipedia_sunda/wikisu_09496.png,kota_bandung.txt,ᮓᮤ ᮔ <sp> ᮒᮀ ᮌ ᮜ᮪ <sp> ᮲ ᮱ <sp> ᮏᮥ ᮔᮤ <sp> ᮲ ᮰ ᮱ ᮱ <sp> ᮕᮨ ᮛᮥ ᮙ᮪ <sp> ᮓ ᮙᮢᮤ <sp> ᮍ ᮜᮥ ᮔ᮪ ᮎᮥᮁ ᮊᮩ ᮔ᮪ <sp> ᮓᮥ ᮃ <sp> ᮘᮩ ᮞ᮪ <sp> ᮓᮤ <sp> ᮎᮤ ᮘᮤ ᮛᮥ <sp> ᮊᮨ ᮘᮧ ᮔ᮪ <sp> ᮊᮨ ᮜ ᮕ <sp> ᮠᮥ ᮞᮥ ᮞ᮪ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮕ ᮔᮥ ᮙ᮪ ᮕᮀ <sp> ᮃ ᮝᮦ ᮝᮦ <sp> ᮔᮥ <sp> ᮘᮧ ᮌ <sp> ᮞᮥ ᮕᮤᮁ <sp> ᮃ ᮝᮦ ᮝᮦ <sp> ᮝᮥᮀ ᮊᮥ ᮜ᮪,84,"Dina tanggal 21 Juni 2011, Perum DAMRI ngaluncurkeun dua beus di Cibiru-Kebon Kelapa husus pikeun panumpang awéwé nu boga supir awéwé wungkul."
wikipedia_sunda/wikisu_09497.png,kota_bandung.txt,ᮓᮤ ᮔ <sp> ᮵ <sp> ᮃ ᮌᮥ ᮞ᮪ ᮒᮥ ᮞ᮪ <sp> ᮲ ᮰ ᮱ ᮱ <sp> ᮏᮥ ᮞᮥ ᮖ᮪ <sp> ᮊ ᮜᮣ <sp> ᮍᮥ ᮙᮥ ᮙ᮪ ᮊᮩ ᮔ᮪ <sp> ᮚᮦ ᮔ᮪ <sp> ᮃ ᮔ᮪ ᮏᮩ ᮔ᮪ ᮔ <sp> ᮘ ᮊ ᮜ᮪ <sp> ᮍ ᮝ ᮍᮥ ᮔ᮪ <sp> ᮙᮧ ᮔᮧ ᮛᮨ ᮜ᮪ <sp> ᮓᮤ <sp> ᮘ ᮔ᮪ ᮓᮥᮀ <sp> ᮊ ᮜ ᮚ ᮔ᮪ <sp> ᮝ ᮛ ᮌ ᮓ᮪ <sp> ᮛ᮪ ᮕ᮪ <sp> ᮴ <sp> ᮒᮢᮤ ᮜᮤ ᮅ ᮔ᮪ <sp> ᮴ ᮷ ᮰ <sp> ᮏᮥ ᮒ,84,"Dina 5 Agustus 2011, Jusuf Kalla ngumumkeun yén anjeunna bakal ngawangun monorel di Bandung kalayan waragad Rp 4 triliun ($470 juta)."
wikipedia_sunda/wikisu_09498.png,kota_bandung.txt,ᮕ ᮙ ᮛᮦ ᮔ᮪ ᮒᮂ <sp> ᮊᮧ ᮒ <sp> ᮘ ᮔ᮪ ᮓᮥᮀ <sp> ᮇ ᮌᮦ <sp> ᮍᮧ ᮕᮨ ᮛ ᮞᮤ ᮊᮩ ᮔ᮪ <sp> ᮃᮁ ᮙ ᮓ <sp> ᮘᮩ ᮞ᮪ <sp> ᮠᮥ ᮞᮥ ᮞ᮪ <sp> ᮝᮤ ᮞ ᮒ <sp> ᮊᮧ ᮒ <sp> ᮃ ᮔᮥ <sp> ᮓᮤ ᮞᮨ ᮘᮥ ᮒ᮪ <sp> ᮘ ᮔ᮪ ᮓᮥᮀ <sp> ᮒᮧ ᮅᮁ <sp> ᮇ ᮔ᮪ <sp> ᮘᮥ ᮞ᮪ <sp> ᮓᮤ ᮞᮤᮀ ᮌᮨ ᮒ᮪ ᮔ <sp> ᮘ ᮔ᮪ ᮓᮢᮧ ᮞ᮪,72,Pamaréntah Kota Bandung ogé ngoperasikeun armada beus husus wisata kota anu disebut Bandung Tour on Bus (disinggetna Bandros).
wikipedia_sunda/wikisu_09517.png,kota_dépok.txt,ᮜ ᮙ᮪ ᮘᮀ <sp> ᮓ ᮚᮩᮂ <sp> ᮓᮤ ᮝ ᮍᮥ ᮔ᮪ <sp> ᮒᮤ <sp> ᮳ <sp> ᮒᮤ ᮜᮥ <sp> ᮠ ᮒᮥ ᮛ ᮔ᮪ <sp> ᮊ ᮜ ᮝ ᮔ᮪ <sp> ᮝᮤ ᮔ᮪ ᮎᮤ ᮊ ᮔ᮪ <sp> ᮙᮤ ᮔᮀ ᮊ <sp> ᮊ ᮒᮥ ᮒ᮪,42,"Lambang dayeuh diwangun ti 3 (tilu) haturan, kalawan wincikan minangka katut."
